video/mp4,bytesbytes 0-197970/197971,1711906583.4112818,1711906583.4116201,1711906583.4333818,1711906583.5223591,dump,obj,/obj/tiktok-web-tx/tiktok/webapp/main/webapp-desktop/playback1.mp4
video/mp4,bytesbytes 0-4476987/4476988,1711906596.136234,1711906596.1365309,1711906596.177577,1711906597.976425,dump,video,/video/tos/useast5/tos-useast5-ve-0068c001-tx/oMeaDf2RIE9kIeLmjgLAFCNrQvjyAij6lHyI9u/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=912&bt=456&cs=0&ds=6&ft=4KJMyMzm8Zmo0i3a1-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aGk2NjQ3ZjszPGQzZGg6OEBpam11c3U5cjdzcDMzZzczNEBhNWE0MDMvNV4xNTNhMzNfYSNiMGs1MmRjY25gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712078963&l=20240331172807EAE487FAF648A2557A2B&ply_type=2&policy=2&signature=09adceb12a29a16d0dece1ee8eaa0623&tk=tt_chain_token
video/mp4,bytesbytes 0-18516855/18516856,1711906606.0783958,1711906606.0791192,1711906606.176121,1711906613.656575,dump,video,/video/tos/useast5/tos-useast5-ve-0068c001-tx/o0hfgF8EEELIgt1UoWfPYRMARqnSlDSRDQBdBy/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3766&bt=1883&cs=0&ds=6&ft=4KJMyMzm8Zmo0i3a1-4jVK~.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NTlkZGk1MztpM2Y7NDpmO0BpMzM4PHk5cm07cTMzZzczNEAxNjQzMGNhNTExYF4zNjUxYSNgNm5yMmQ0NF9gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1712078963&l=20240331172807EAE487FAF648A2557A2B&ply_type=2&policy=2&signature=e1d39996948d44b196ced222fdabce82&tk=tt_chain_token
video/mp4,bytesbytes 0-2529716/2529717,1711906616.1352808,1711906616.135584,1711906616.193471,1711906617.213612,dump,video,/video/tos/useast5/tos-useast5-pve-0068-tx/oc4UPbLEgKiibcL1E35ldaZZiC5NSUAEBIzQB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3312&bt=1656&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=OzppaTU7Z2Q3ZGQ5aTY7NEBpanVmb285cjhncTMzZzczNEBiMC40MTItNTExMGM0LmEuYSNgbjMyMmQ0bTZgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1712079395&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=6eec9f4ad2124379faac1d09095c65e0&tk=tt_chain_token
video/mp4,bytesbytes 0-614399/9469882,1711906623.913111,1711906623.914776,1711906624.002316,1711906624.2448199,dump,video,/video/tos/useast8/tos-useast8-pve-0068-tx2/oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2424&bt=1212&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Q3aDw8NjZmNWllaWdnZEBpM3VmZ3A5cjNocTMzaTczNEA0LzQzYl4wNV4xYGJhLmBjYSNtNmk2MmRrYWhgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712079445&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=21cb5611a435b40ffa0721d0ee6adf74&tk=tt_chain_token&__vid=TT-vCache-7343374275581201695
video/mp4,bytesbytes 614400-916527/9469882,1711906624.2689369,1711906624.270584,1711906624.287323,1711906624.412479,dump,video,/video/tos/useast8/tos-useast8-pve-0068-tx2/oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2424&bt=1212&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Q3aDw8NjZmNWllaWdnZEBpM3VmZ3A5cjNocTMzaTczNEA0LzQzYl4wNV4xYGJhLmBjYSNtNmk2MmRrYWhgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712079445&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=21cb5611a435b40ffa0721d0ee6adf74&tk=tt_chain_token&__vid=TT-vCache-7343374275581201695
video/mp4,bytesbytes 916528-3082083/9469882,1711906624.4350238,1711906624.436907,1711906624.4566982,1711906625.333478,dump,video,/video/tos/useast8/tos-useast8-pve-0068-tx2/oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2424&bt=1212&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Q3aDw8NjZmNWllaWdnZEBpM3VmZ3A5cjNocTMzaTczNEA0LzQzYl4wNV4xYGJhLmBjYSNtNmk2MmRrYWhgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712079445&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=21cb5611a435b40ffa0721d0ee6adf74&tk=tt_chain_token&__vid=TT-vCache-7343374275581201695
video/mp4,bytesbytes 0-614399/694216,1711906626.095962,1711906626.096595,1711906626.178358,1711906626.657595,dump,video,/video/tos/useast8/tos-useast8-ve-0068c003-tx2/oAsJIVfAjDA2InlJ8SF9ERlKjEvAOBixEmfcFE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1616&bt=808&cs=0&ds=6&ft=4KJMyMzm8Zmo054a1-4jV.d.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NmU1aTs8NGc7aWg8ZDlkNUBpajpnN3g5cnJscTMzaTczNEAvY2IxYDAyXmMxMTZjMi9gYSNjY3JkMmRzMS9gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712079422&l=20240331173655DF8A050B42078B57479B&ply_type=2&policy=2&signature=8fb28e5e924440ee4fec567e24a9c6cd&tk=tt_chain_token&__vid=TT-vCache-7333306179159854367
video/mp4,bytesbytes 614400-693877/694216,1711906626.6733608,1711906626.6749089,1711906626.712231,1711906626.753197,dump,video,/video/tos/useast8/tos-useast8-ve-0068c003-tx2/oAsJIVfAjDA2InlJ8SF9ERlKjEvAOBixEmfcFE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1616&bt=808&cs=0&ds=6&ft=4KJMyMzm8Zmo054a1-4jV.d.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NmU1aTs8NGc7aWg8ZDlkNUBpajpnN3g5cnJscTMzaTczNEAvY2IxYDAyXmMxMTZjMi9gYSNjY3JkMmRzMS9gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712079422&l=20240331173655DF8A050B42078B57479B&ply_type=2&policy=2&signature=8fb28e5e924440ee4fec567e24a9c6cd&tk=tt_chain_token&__vid=TT-vCache-7333306179159854367
video/mp4,bytesbytes 693878-694215/694216,1711906626.765717,1711906626.7669141,1711906626.793204,1711906626.794285,dump,video,/video/tos/useast8/tos-useast8-ve-0068c003-tx2/oAsJIVfAjDA2InlJ8SF9ERlKjEvAOBixEmfcFE/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1616&bt=808&cs=0&ds=6&ft=4KJMyMzm8Zmo054a1-4jV.d.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NmU1aTs8NGc7aWg8ZDlkNUBpajpnN3g5cnJscTMzaTczNEAvY2IxYDAyXmMxMTZjMi9gYSNjY3JkMmRzMS9gLS1kMTJzcw%3D%3D&btag=e00088000&expire=1712079422&l=20240331173655DF8A050B42078B57479B&ply_type=2&policy=2&signature=8fb28e5e924440ee4fec567e24a9c6cd&tk=tt_chain_token&__vid=TT-vCache-7333306179159854367
video/mp4,bytesbytes 3082084-5059966/9469882,1711906626.165575,1711906626.1658509,1711906626.19744,1711906627.5965672,dump,video,/video/tos/useast8/tos-useast8-pve-0068-tx2/oYfEW6JFQlsEV66B3oCDfEkRaCAFgDOASm9lIt/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2424&bt=1212&cs=0&ds=6&ft=4KJMyMzm8Zmo0N4a1-4jVx5bdpWrKsd.&mime_type=video_mp4&qs=0&rc=N2Q3aDw8NjZmNWllaWdnZEBpM3VmZ3A5cjNocTMzaTczNEA0LzQzYl4wNV4xYGJhLmBjYSNtNmk2MmRrYWhgLS1kMTJzcw%3D%3D&btag=e00090000&expire=1712079445&l=202403311736235EBE35071F60055CC80C&ply_type=2&policy=2&signature=21cb5611a435b40ffa0721d0ee6adf74&tk=tt_chain_token&__vid=TT-vCache-7343374275581201695
